Id;Datum;Zeit;IL1;UL1
3190;15.09.2020;09:56:17.000;12.270;187.807
3191;15.09.2020;09:56:18.000;12.217;187.832
3192;15.09.2020;09:56:19.000;12.255;187.887
3193;15.09.2020;09:56:20.000;12.249;187.844
3194;15.09.2020;09:56:21.000;12.193;187.809
3195;15.09.2020;09:56:22.000;12.239;187.801
3196;15.09.2020;09:56:23.000;12.254;187.823
3197;15.09.2020;09:56:24.000;12.224;187.848
3198;15.09.2020;09:56:25.000;12.236;187.838
3199;15.09.2020;09:56:26.000;12.234;187.819
3200;15.09.2020;09:56:27.000;12.211;187.813
3201;15.09.2020;09:56:28.000;12.236;187.832
3202;15.09.2020;09:56:29.000;12.172;187.808
3203;15.09.2020;09:56:30.000;12.207;187.781
3204;15.09.2020;09:56:31.000;12.218;187.773
3205;15.09.2020;09:56:32.000;12.165;187.728
3206;15.09.2020;09:56:33.000;12.260;187.775
3207;15.09.2020;09:56:34.000;12.238;187.847
3208;15.09.2020;09:56:35.000;12.207;187.832
3209;15.09.2020;09:56:36.000;12.237;187.724
3210;15.09.2020;09:56:37.000;12.271;187.687
3211;15.09.2020;09:56:38.000;12.217;187.706
3212;15.09.2020;09:56:39.000;12.226;187.704
3213;15.09.2020;09:56:40.000;12.221;187.699
3214;15.09.2020;09:56:41.000;12.217;187.648
3215;15.09.2020;09:56:42.000;12.298;187.635
3216;15.09.2020;09:56:43.000;12.271;187.698
3217;15.09.2020;09:56:44.000;12.288;187.727
3218;15.09.2020;09:56:45.000;12.364;187.770
3219;15.09.2020;09:56:46.000;12.238;187.769
3220;15.09.2020;09:56:47.000;12.311;187.761
3221;15.09.2020;09:56:48.000;12.351;187.806
3222;15.09.2020;09:56:49.000;12.255;187.863
3223;15.09.2020;09:56:50.000;12.296;187.841
3224;15.09.2020;09:56:51.000;12.315;187.823
3225;15.09.2020;09:56:52.000;12.306;187.855
3226;15.09.2020;09:56:53.000;12.318;187.914
3227;15.09.2020;09:56:54.000;12.285;187.995
3228;15.09.2020;09:56:55.000;12.279;187.979
3229;15.09.2020;09:56:56.000;12.287;187.933
3230;15.09.2020;09:56:57.000;12.272;187.958
3231;15.09.2020;09:56:58.000;12.320;188.030
3232;15.09.2020;09:56:59.000;12.302;188.053
3233;15.09.2020;09:57:00.000;12.249;188.002
3234;15.09.2020;09:57:01.000;12.303;187.960
3235;15.09.2020;09:57:02.000;12.303;187.914
3236;15.09.2020;09:57:03.000;12.253;187.943
3237;15.09.2020;09:57:04.000;12.311;187.994
3238;15.09.2020;09:57:05.000;12.276;188.013
3239;15.09.2020;09:57:06.000;12.229;187.995
3240;15.09.2020;09:57:07.000;12.265;187.973
3241;15.09.2020;09:57:08.000;12.336;188.067
3242;15.09.2020;09:57:09.000;12.193;188.137
3243;15.09.2020;09:57:10.000;12.250;188.094
3244;15.09.2020;09:57:11.000;12.243;188.047
3245;15.09.2020;09:57:12.000;12.264;188.017
3246;15.09.2020;09:57:13.000;12.282;188.032
3247;15.09.2020;09:57:14.000;12.242;188.068
3248;15.09.2020;09:57:15.000;12.243;188.053
3249;15.09.2020;09:57:16.000;12.277;188.034
3250;15.09.2020;09:57:17.000;12.222;188.016
3251;15.09.2020;09:57:18.000;12.271;188.102
3252;15.09.2020;09:57:19.000;12.278;188.152
3253;15.09.2020;09:57:20.000;12.209;188.079
3254;15.09.2020;09:57:21.000;12.302;188.067
3255;15.09.2020;09:57:22.000;12.249;188.073
3256;15.09.2020;09:57:23.000;12.259;188.083
3257;15.09.2020;09:57:24.000;12.277;188.078
3258;15.09.2020;09:57:25.000;12.245;188.057
3259;15.09.2020;09:57:26.000;12.220;188.021
3260;15.09.2020;09:57:27.000;12.298;188.005
3261;15.09.2020;09:57:28.000;12.239;188.047
3262;15.09.2020;09:57:29.000;12.263;188.070
3263;15.09.2020;09:57:30.000;12.284;188.036
3264;15.09.2020;09:57:31.000;12.207;187.985
3265;15.09.2020;09:57:32.000;12.298;187.941
3266;15.09.2020;09:57:33.000;12.282;187.889
3267;15.09.2020;09:57:34.000;12.201;187.875
3268;15.09.2020;09:57:35.000;12.261;187.837
3269;15.09.2020;09:57:36.000;13.339;187.703
3270;15.09.2020;09:57:37.000;14.450;187.569
3271;15.09.2020;09:57:38.000;14.414;187.625
3272;15.09.2020;09:57:39.000;14.270;187.631
3273;15.09.2020;09:57:40.000;13.897;187.616
3274;15.09.2020;09:57:41.000;13.644;187.575
3275;15.09.2020;09:57:42.000;13.561;187.554
3276;15.09.2020;09:57:43.000;13.537;187.627
3277;15.09.2020;09:57:44.000;13.600;187.628
3278;15.09.2020;09:57:45.000;13.512;187.606
3279;15.09.2020;09:57:46.000;13.560;187.542
3280;15.09.2020;09:57:47.000;13.578;187.507
3281;15.09.2020;09:57:48.000;13.558;187.517
3282;15.09.2020;09:57:49.000;13.559;187.562
3283;15.09.2020;09:57:50.000;13.580;187.582
3284;15.09.2020;09:57:51.000;13.489;187.523
3285;15.09.2020;09:57:52.000;13.576;187.459
3286;15.09.2020;09:57:53.000;13.524;187.486
3287;15.09.2020;09:57:54.000;13.512;187.560
3288;15.09.2020;09:57:55.000;13.549;187.575
3289;15.09.2020;09:57:56.000;13.538;187.568
3290;15.09.2020;09:57:57.000;13.544;187.549
3291;15.09.2020;09:57:58.000;13.601;187.585
3292;15.09.2020;09:57:59.000;13.525;187.616
3293;15.09.2020;09:58:00.000;13.543;187.616
3294;15.09.2020;09:58:01.000;13.559;187.588
3295;15.09.2020;09:58:02.000;13.487;187.596
3296;15.09.2020;09:58:03.000;13.542;187.625
3297;15.09.2020;09:58:04.000;13.541;187.691
3298;15.09.2020;09:58:05.000;13.565;187.662
3299;15.09.2020;09:58:06.000;13.513;187.626
3300;15.09.2020;09:58:07.000;13.555;187.652
3301;15.09.2020;09:58:08.000;13.457;187.685
3302;15.09.2020;09:58:09.000;13.505;187.733
3303;15.09.2020;09:58:10.000;13.503;187.695
3304;15.09.2020;09:58:11.000;13.447;187.692
3305;15.09.2020;09:58:12.000;13.547;187.643
3306;15.09.2020;09:58:13.000;13.458;187.638
3307;15.09.2020;09:58:14.000;13.477;187.662
3308;15.09.2020;09:58:15.000;13.040;186.755
3309;15.09.2020;09:58:16.000;14.071;184.233
3310;15.09.2020;09:58:17.000;13.383;184.391
3311;15.09.2020;09:58:18.000;13.420;184.451
3312;15.09.2020;09:58:19.000;13.380;184.471
3313;15.09.2020;09:58:20.000;13.413;184.439
3314;15.09.2020;09:58:21.000;13.442;184.358
3315;15.09.2020;09:58:22.000;13.336;184.367
3316;15.09.2020;09:58:23.000;13.420;184.408
3317;15.09.2020;09:58:24.000;13.435;184.501
3318;15.09.2020;09:58:25.000;13.293;184.485
3319;15.09.2020;09:58:26.000;13.397;184.425
3320;15.09.2020;09:58:27.000;13.379;184.374
3321;15.09.2020;09:58:28.000;13.373;184.417
3322;15.09.2020;09:58:29.000;13.388;184.392
3323;15.09.2020;09:58:30.000;13.397;184.342
3324;15.09.2020;09:58:31.000;13.375;184.320
3325;15.09.2020;09:58:32.001;13.433;184.288
3326;15.09.2020;09:58:33.000;13.415;184.301
3327;15.09.2020;09:58:34.001;13.346;184.316
3328;15.09.2020;09:58:35.000;13.378;184.291
3329;15.09.2020;09:58:36.000;13.371;184.272
3330;15.09.2020;09:58:37.000;13.346;184.302
3331;15.09.2020;09:58:38.000;13.439;184.301
3332;15.09.2020;09:58:39.000;13.356;184.314
3333;15.09.2020;09:58:40.000;13.403;184.321
3334;15.09.2020;09:58:41.000;13.396;184.290
3335;15.09.2020;09:58:42.000;13.325;184.275
3336;15.09.2020;09:58:43.000;13.391;184.421
3337;15.09.2020;09:58:44.000;13.410;184.463
3338;15.09.2020;09:58:45.000;13.323;184.436
3339;15.09.2020;09:58:46.000;13.428;184.442
3340;15.09.2020;09:58:47.000;13.374;184.473
3341;15.09.2020;09:58:48.000;13.366;184.496
3342;15.09.2020;09:58:49.000;13.340;184.493
3343;15.09.2020;09:58:50.000;12.397;184.612
3344;15.09.2020;09:58:51.000;12.091;184.653
3345;15.09.2020;09:58:52.000;12.141;184.601
3346;15.09.2020;09:58:53.000;12.151;184.635
3347;15.09.2020;09:58:54.000;12.117;184.713
3348;15.09.2020;09:58:55.000;12.121;184.693
3349;15.09.2020;09:58:56.000;12.115;184.645
3350;15.09.2020;09:58:57.000;12.117;184.610
3351;15.09.2020;09:58:58.000;12.119;184.649
3352;15.09.2020;09:58:59.000;12.107;184.601
3353;15.09.2020;09:59:00.000;12.132;184.172
3354;15.09.2020;09:59:01.000;12.143;184.353
3355;15.09.2020;09:59:02.000;12.108;184.448
3356;15.09.2020;09:59:03.000;12.191;184.509
3357;15.09.2020;09:59:04.000;12.166;184.519
3358;15.09.2020;09:59:05.000;12.116;184.520
3359;15.09.2020;09:59:06.000;12.202;184.460
3360;15.09.2020;09:59:07.000;12.147;184.461
3361;15.09.2020;09:59:08.000;12.079;184.549
3362;15.09.2020;09:59:09.000;12.172;184.645
3363;15.09.2020;09:59:10.000;12.148;184.667
3364;15.09.2020;09:59:11.000;12.107;184.628
3365;15.09.2020;09:59:12.000;12.174;184.619
3366;15.09.2020;09:59:13.000;12.117;184.643
3367;15.09.2020;09:59:14.000;12.097;184.663
3368;15.09.2020;09:59:15.000;12.118;184.707
3369;15.09.2020;09:59:16.000;12.122;184.685
3370;15.09.2020;09:59:17.000;12.109;184.717
3371;15.09.2020;09:59:18.000;12.136;184.778
3372;15.09.2020;09:59:19.000;12.105;184.785
3373;15.09.2020;09:59:20.000;12.100;184.753
3374;15.09.2020;09:59:21.000;12.086;184.771
3375;15.09.2020;09:59:22.000;12.076;184.781
3376;15.09.2020;09:59:23.000;12.163;184.831
3377;15.09.2020;09:59:24.000;12.135;184.850
3378;15.09.2020;09:59:25.000;12.097;184.826
3379;15.09.2020;09:59:26.000;12.103;184.759
3380;15.09.2020;09:59:27.000;12.143;184.733
3381;15.09.2020;09:59:28.000;12.067;184.776
3382;15.09.2020;09:59:29.000;12.144;184.771
3383;15.09.2020;09:59:30.000;12.111;184.728
3384;15.09.2020;09:59:31.000;12.107;184.491
3385;15.09.2020;09:59:32.000;12.172;184.449
3386;15.09.2020;09:59:33.000;12.146;184.469
3387;15.09.2020;09:59:34.000;11.938;184.667
3388;15.09.2020;09:59:35.000;11.787;184.701
3389;15.09.2020;09:59:36.000;11.843;184.666
3390;15.09.2020;09:59:37.000;11.820;184.629
3391;15.09.2020;09:59:38.000;11.829;184.647
3392;15.09.2020;09:59:39.000;11.884;184.718
3393;15.09.2020;09:59:40.000;11.814;184.739
3394;15.09.2020;09:59:41.000;11.794;184.732
3395;15.09.2020;09:59:42.000;11.803;184.661
3396;15.09.2020;09:59:43.000;11.800;184.724
3397;15.09.2020;09:59:44.000;11.776;184.773
3398;15.09.2020;09:59:45.000;11.804;184.765
3399;15.09.2020;09:59:46.000;11.834;184.738
3400;15.09.2020;09:59:47.000;11.779;184.737
3401;15.09.2020;09:59:48.000;11.860;184.772
3402;15.09.2020;09:59:49.000;11.890;184.861
3403;15.09.2020;09:59:50.000;11.768;184.805
3404;15.09.2020;09:59:51.000;11.828;184.765
3405;15.09.2020;09:59:52.000;11.840;184.729
3406;15.09.2020;09:59:53.000;12.074;184.891
3407;15.09.2020;09:59:54.000;11.841;188.189
3408;15.09.2020;09:59:55.000;11.845;188.090
3409;15.09.2020;09:59:56.000;11.847;188.027
3410;15.09.2020;09:59:57.000;11.822;188.051
3411;15.09.2020;09:59:58.000;11.881;188.089
3412;15.09.2020;09:59:59.000;11.829;188.129
3413;15.09.2020;10:00:00.000;11.806;188.141
3414;15.09.2020;10:00:01.000;11.875;188.136
3415;15.09.2020;10:00:02.000;11.853;188.153
3416;15.09.2020;10:00:03.000;11.845;188.180
3417;15.09.2020;10:00:04.000;11.837;188.248
3418;15.09.2020;10:00:05.000;11.886;188.182
3419;15.09.2020;10:00:06.000;11.829;188.186
3420;15.09.2020;10:00:07.000;11.846;188.131
3421;15.09.2020;10:00:08.000;11.885;188.102
3422;15.09.2020;10:00:09.000;11.888;188.178
3423;15.09.2020;10:00:10.000;11.876;188.215
3424;15.09.2020;10:00:11.000;11.895;188.198
3425;15.09.2020;10:00:12.000;11.905;188.194
3426;15.09.2020;10:00:13.000;11.835;188.220
3427;15.09.2020;10:00:14.000;11.870;188.269
3428;15.09.2020;10:00:15.000;11.898;188.249
3429;15.09.2020;10:00:16.000;11.809;188.231
3430;15.09.2020;10:00:17.000;11.898;188.185
3431;15.09.2020;10:00:18.000;11.918;188.193
3432;15.09.2020;10:00:19.000;11.867;188.259
3433;15.09.2020;10:00:20.000;11.832;188.254
3434;15.09.2020;10:00:21.000;11.903;188.245
3435;15.09.2020;10:00:22.000;11.870;188.206
3436;15.09.2020;10:00:23.000;11.836;188.208
3437;15.09.2020;10:00:24.000;11.860;188.255
3438;15.09.2020;10:00:25.000;11.858;188.286
3439;15.09.2020;10:00:26.000;11.832;188.208
3440;15.09.2020;10:00:27.000;11.807;188.178
3441;15.09.2020;10:00:28.000;11.835;188.178
3442;15.09.2020;10:00:29.000;11.776;188.199
3443;15.09.2020;10:00:30.000;11.843;188.149
3444;15.09.2020;10:00:31.000;11.852;188.093
3445;15.09.2020;10:00:32.000;11.853;188.108
3446;15.09.2020;10:00:33.000;11.872;188.158
3447;15.09.2020;10:00:34.000;11.879;188.210
3448;15.09.2020;10:00:35.000;11.795;188.195
3449;15.09.2020;10:00:36.000;11.803;188.191
3450;15.09.2020;10:00:37.000;11.851;188.159
3451;15.09.2020;10:00:38.000;11.866;188.189
3452;15.09.2020;10:00:39.000;11.802;188.303
3453;15.09.2020;10:00:40.000;11.850;188.282
3454;15.09.2020;10:00:41.000;11.833;188.273
3455;15.09.2020;10:00:42.000;11.822;188.270
3456;15.09.2020;10:00:43.000;11.808;188.293
3457;15.09.2020;10:00:44.000;11.847;188.279
3458;15.09.2020;10:00:45.000;11.856;188.270
3459;15.09.2020;10:00:46.000;11.833;188.220
3460;15.09.2020;10:00:47.000;11.855;188.206
3461;15.09.2020;10:00:48.000;11.834;188.276
3462;15.09.2020;10:00:49.000;11.770;188.302
3463;15.09.2020;10:00:50.000;11.838;188.281
3464;15.09.2020;10:00:51.000;11.853;188.240
3465;15.09.2020;10:00:52.000;11.818;188.281
3466;15.09.2020;10:00:53.000;11.862;188.341
3467;15.09.2020;10:00:54.000;11.846;188.389
3468;15.09.2020;10:00:55.000;11.815;188.376
3469;15.09.2020;10:00:56.000;11.835;188.334
3470;15.09.2020;10:00:57.000;11.881;188.345
3471;15.09.2020;10:00:58.000;11.825;188.443
3472;15.09.2020;10:00:59.000;11.794;188.473
3473;15.09.2020;10:01:00.000;11.853;188.465
3474;15.09.2020;10:01:01.000;11.851;188.469
3475;15.09.2020;10:01:02.000;11.795;188.482
3476;15.09.2020;10:01:03.000;11.851;188.510
3477;15.09.2020;10:01:04.000;11.833;188.505
3478;15.09.2020;10:01:05.000;11.784;188.488
3479;15.09.2020;10:01:06.000;11.841;188.422
3480;15.09.2020;10:01:07.000;11.882;188.400
3481;15.09.2020;10:01:08.000;11.840;188.427
3482;15.09.2020;10:01:09.000;11.813;188.447
3483;15.09.2020;10:01:10.000;11.883;188.466
3484;15.09.2020;10:01:11.000;11.795;188.470
3485;15.09.2020;10:01:12.000;11.792;188.464
3486;15.09.2020;10:01:13.000;11.849;188.527
3487;15.09.2020;10:01:14.000;11.814;188.553
3488;15.09.2020;10:01:15.000;11.771;188.560
3489;15.09.2020;10:01:16.000;11.809;188.502
3490;15.09.2020;10:01:17.000;11.852;188.477
3491;15.09.2020;10:01:18.000;11.770;188.550
3492;15.09.2020;10:01:19.000;11.842;188.575
3493;15.09.2020;10:01:20.000;11.839;188.605
3494;15.09.2020;10:01:21.000;11.764;188.572
3495;15.09.2020;10:01:22.000;11.809;188.534
3496;15.09.2020;10:01:23.000;11.834;188.554
3497;15.09.2020;10:01:24.000;11.813;188.610
3498;15.09.2020;10:01:25.000;11.751;188.592
3499;15.09.2020;10:01:26.000;11.804;188.522
3500;15.09.2020;10:01:27.000;11.827;188.427
3501;15.09.2020;10:01:28.000;11.756;188.445
3502;15.09.2020;10:01:29.000;11.795;188.506
3503;15.09.2020;10:01:30.000;11.828;188.490
3504;15.09.2020;10:01:31.000;11.750;188.476
3505;15.09.2020;10:01:32.000;11.806;188.477
3506;15.09.2020;10:01:33.000;11.849;188.503
3507;15.09.2020;10:01:34.000;11.793;188.556
3508;15.09.2020;10:01:35.000;11.812;188.576
3509;15.09.2020;10:01:36.000;11.803;188.506
3510;15.09.2020;10:01:37.000;11.804;188.477
3511;15.09.2020;10:01:38.000;11.764;188.504
3512;15.09.2020;10:01:39.000;11.791;188.550
3513;15.09.2020;10:01:40.000;11.839;188.487
3514;15.09.2020;10:01:41.000;11.750;188.472
3515;15.09.2020;10:01:42.000;11.806;188.426
3516;15.09.2020;10:01:43.000;11.853;188.432
3517;15.09.2020;10:01:44.000;11.726;188.480
3518;15.09.2020;10:01:45.000;11.780;188.470
3519;15.09.2020;10:01:46.000;11.804;188.423
3520;15.09.2020;10:01:47.000;11.822;188.396
3521;15.09.2020;10:01:48.000;11.813;188.390
3522;15.09.2020;10:01:49.000;11.848;188.421
3523;15.09.2020;10:01:50.000;11.796;188.328
3524;15.09.2020;10:01:51.000;11.798;188.285
3525;15.09.2020;10:01:52.000;11.819;188.243
3526;15.09.2020;10:01:53.000;11.838;188.213
3527;15.09.2020;10:01:54.000;11.769;188.301
3528;15.09.2020;10:01:55.000;11.806;188.313
3529;15.09.2020;10:01:56.000;11.845;188.220
3530;15.09.2020;10:01:57.000;11.785;188.162
3531;15.09.2020;10:01:58.000;11.833;188.174
3532;15.09.2020;10:01:59.000;11.829;188.214
3533;15.09.2020;10:02:00.000;11.818;188.220
3534;15.09.2020;10:02:01.000;11.781;188.177
3535;15.09.2020;10:02:02.000;11.823;188.145
3536;15.09.2020;10:02:03.000;11.839;188.159
3537;15.09.2020;10:02:04.000;11.774;188.285
3538;15.09.2020;10:02:05.000;11.847;188.268
3539;15.09.2020;10:02:06.000;11.840;188.280
3540;15.09.2020;10:02:07.000;11.778;188.324
3541;15.09.2020;10:02:08.000;11.848;188.375
3542;15.09.2020;10:02:09.000;11.806;188.408
3543;15.09.2020;10:02:10.000;11.781;188.428
3544;15.09.2020;10:02:11.000;11.820;188.342
3545;15.09.2020;10:02:12.000;11.869;188.300
3546;15.09.2020;10:02:13.000;11.791;188.214
3547;15.09.2020;10:02:14.000;11.803;188.259
3548;15.09.2020;10:02:15.000;11.837;188.260
3549;15.09.2020;10:02:16.000;11.815;188.273
3550;15.09.2020;10:02:17.000;11.761;188.248
3551;15.09.2020;10:02:18.000;11.800;188.226
3552;15.09.2020;10:02:19.000;11.843;188.233
3553;15.09.2020;10:02:20.000;11.774;188.167
3554;15.09.2020;10:02:21.000;11.810;188.107
3555;15.09.2020;10:02:22.000;11.834;188.106
3556;15.09.2020;10:02:23.000;11.821;188.163
3557;15.09.2020;10:02:24.000;11.787;188.235
3558;15.09.2020;10:02:25.000;11.852;188.218
3559;15.09.2020;10:02:26.000;11.826;188.248
3560;15.09.2020;10:02:27.000;11.782;188.249
3561;15.09.2020;10:02:28.000;11.833;188.275
3562;15.09.2020;10:02:29.000;11.835;188.262
3563;15.09.2020;10:02:30.000;11.780;188.237
3564;15.09.2020;10:02:31.000;11.850;188.239
3565;15.09.2020;10:02:32.000;11.879;188.176
3566;15.09.2020;10:02:33.000;11.824;188.175
3567;15.09.2020;10:02:34.000;11.810;188.198
3568;15.09.2020;10:02:35.000;11.858;188.200
3569;15.09.2020;10:02:36.000;11.791;188.193
3570;15.09.2020;10:02:37.000;13.363;187.994
3571;15.09.2020;10:02:38.000;14.054;187.999
3572;15.09.2020;10:02:39.000;13.949;188.031
3573;15.09.2020;10:02:40.000;13.688;188.113
3574;15.09.2020;10:02:41.000;13.444;188.167
3575;15.09.2020;10:02:42.000;13.261;188.175
3576;15.09.2020;10:02:43.000;13.118;188.252
3577;15.09.2020;10:02:44.000;13.111;188.309
3578;15.09.2020;10:02:45.000;13.118;188.292
3579;15.09.2020;10:02:46.000;13.088;188.300
3580;15.09.2020;10:02:47.000;13.076;188.255
3581;15.09.2020;10:02:48.000;13.132;188.320
3582;15.09.2020;10:02:49.000;13.138;188.358
3583;15.09.2020;10:02:50.000;13.058;188.317
3584;15.09.2020;10:02:51.000;13.127;188.297
3585;15.09.2020;10:02:52.000;13.120;188.304
3586;15.09.2020;10:02:53.000;13.073;188.358
3587;15.09.2020;10:02:54.000;13.141;188.379
3588;15.09.2020;10:02:55.000;13.118;188.392
3589;15.09.2020;10:02:56.000;13.099;188.342
3590;15.09.2020;10:02:57.000;13.118;188.316
3591;15.09.2020;10:02:58.000;13.099;188.372
3592;15.09.2020;10:02:59.000;13.109;188.424
3593;15.09.2020;10:03:00.000;13.035;188.411
3594;15.09.2020;10:03:01.000;13.104;188.450
3595;15.09.2020;10:03:02.000;13.099;188.471
3596;15.09.2020;10:03:03.000;13.042;188.490
3597;15.09.2020;10:03:04.000;13.064;188.519
3598;15.09.2020;10:03:05.000;13.078;188.510
3599;15.09.2020;10:03:06.000;13.024;188.480
3600;15.09.2020;10:03:07.000;13.086;188.410
3601;15.09.2020;10:03:08.000;13.131;188.443
3602;15.09.2020;10:03:09.000;13.042;188.501
3603;15.09.2020;10:03:10.000;13.056;188.461
3604;15.09.2020;10:03:11.000;13.071;188.421
3605;15.09.2020;10:03:12.000;13.084;188.389
3606;15.09.2020;10:03:13.000;13.041;188.416
3607;15.09.2020;10:03:14.000;13.096;188.478
3608;15.09.2020;10:03:15.000;13.100;188.529
3609;15.09.2020;10:03:16.000;13.011;188.533
3610;15.09.2020;10:03:17.000;13.070;188.396
3611;15.09.2020;10:03:18.000;13.091;188.368
3612;15.09.2020;10:03:19.000;13.053;188.498
3613;15.09.2020;10:03:20.000;13.048;188.471
3614;15.09.2020;10:03:21.000;13.089;188.443
3615;15.09.2020;10:03:22.000;13.051;188.429
3616;15.09.2020;10:03:23.000;13.056;188.423
3617;15.09.2020;10:03:24.000;13.108;188.460
3618;15.09.2020;10:03:25.000;13.120;188.482
3619;15.09.2020;10:03:26.000;13.057;188.492
3620;15.09.2020;10:03:27.000;13.103;188.492
3621;15.09.2020;10:03:28.000;13.075;188.492
3622;15.09.2020;10:03:29.000;12.996;188.528
3623;15.09.2020;10:03:30.000;13.047;188.522
3624;15.09.2020;10:03:31.000;13.051;188.528
3625;15.09.2020;10:03:32.000;13.064;188.510
3626;15.09.2020;10:03:33.000;13.043;188.505
3627;15.09.2020;10:03:34.000;13.098;188.588
3628;15.09.2020;10:03:35.000;13.099;188.577
3629;15.09.2020;10:03:36.000;12.974;188.523
3630;15.09.2020;10:03:37.000;13.084;188.483
3631;15.09.2020;10:03:38.000;13.081;188.499
3632;15.09.2020;10:03:39.000;13.013;188.523
3633;15.09.2020;10:03:40.000;13.064;188.490
3634;15.09.2020;10:03:41.000;13.081;188.477
3635;15.09.2020;10:03:42.000;13.052;188.488
3636;15.09.2020;10:03:43.000;13.106;188.520
3637;15.09.2020;10:03:44.000;13.092;188.528
3638;15.09.2020;10:03:45.000;13.054;188.483
3639;15.09.2020;10:03:46.000;13.021;188.483
3640;15.09.2020;10:03:47.000;13.052;188.430
3641;15.09.2020;10:03:48.000;13.075;188.434
3642;15.09.2020;10:03:49.000;13.022;188.478
3643;15.09.2020;10:03:50.000;13.098;188.456
3644;15.09.2020;10:03:51.000;13.075;188.418
3645;15.09.2020;10:03:52.000;13.058;188.344
3646;15.09.2020;10:03:53.000;11.816;188.516
3647;15.09.2020;10:03:54.000;11.857;188.547
3648;15.09.2020;10:03:55.000;11.815;188.512
3649;15.09.2020;10:03:56.000;11.809;188.484
3650;15.09.2020;10:03:57.000;11.835;188.407
3651;15.09.2020;10:03:58.000;11.848;188.411
3652;15.09.2020;10:03:59.000;11.803;188.485
3653;15.09.2020;10:04:00.000;11.839;188.427
3654;15.09.2020;10:04:01.000;11.870;188.400
